,article_id,image_file_path,is_rgb,max_ratio,num_high_ratios,proportion_high_ratio_pixels,mean_delta,euclidean_distance_metric,firstPart,secondPart
43103,53814,elife-53814-fig2-v2.jpg,1,11.357411209908234,186.0,0.1576315789473684,0.0466157614271444,17.76030603092792,Images,53814
43142,53889,elife-53889-fig1-v2.jpg,1,10.616379263985516,75.0,0.0581759259259259,0.0434642311249748,23.40939982143925,Images,53889
43158,53900,elife-53900-fig1-v1.jpg,1,11.165577847795554,93.0,0.015014064697609,0.0305951010035984,4.123105625617661,Images,53900
43209,53934,elife-53934-fig5-v3.jpg,1,10.616236987606705,37.0,0.0225663716814159,0.0641033688397521,19.209090545185383,Images,53934
43262,53972,elife-53972-fig5-v1.jpg,1,11.530309433881683,97.0,0.2251028806584362,0.0377887510026368,22.02271554554524,Images,53972
43366,54082,elife-54082-fig5-v2.jpg,1,9.83109546050589,12.0,0.0036444444444444,0.0490432699405398,16.262867481726914,Images,54082
43419,54136,elife-54136-fig6-v2.jpg,1,10.911845742931336,90.0,0.0769333333333333,0.0664133726070747,17.029386365926403,Images,54136
43442,54160,elife-54160-fig2-v1.jpg,1,10.278432493836927,92.0,0.103499245852187,0.0985387319564606,8.48528137423857,Images,54160
43445,54160,elife-54160-fig5-v1.jpg,1,8.943195858965872,8.0,0.0087481146304675,0.1055684774832659,3.605551275463989,Images,54160
43498,54229,elife-54229-fig2-v2.jpg,1,10.497378636880976,183.0,0.0763100775193798,0.0841541240131315,5.541381265149109,Images,54229
43521,54257,elife-54257-fig1-v1.jpg,1,10.933243992993294,55.0,0.0351041666666666,0.02999765983467,11.04536101718726,Images,54257
43526,54264,elife-54264-fig1-v1.jpg,1,10.932892924878448,4.0,0.0024444444444444,0.0213828796783829,6.889635872182423,Images,54264
43587,54311,elife-54311-fig8-v2.jpg,1,10.07037459228753,77.0,0.0187837837837837,0.0167012860967822,13.0,Images,54311
43622,54346,elife-54346-fig9-v2.jpg,1,7.767138656149535,5.0,0.0012710765239948,0.0232505393144237,25.00543414065468,Images,54346
43711,54462,elife-54462-fig6-v1.jpg,1,11.235960759625437,15.0,0.0017760617760617,0.0416940661887112,12.806248474865695,Images,54462
43805,54566,elife-54566-fig5-v2.jpg,1,24.29578734339246,170.0,0.0222285714285714,0.0483180952983679,21.996828983701946,Images,54566
43822,54568,elife-54568-fig8-v2.jpg,1,11.947694358797827,197.0,0.1780718954248366,0.0516059381894921,8.246211251235321,Images,54568
43877,54655,elife-54655-fig4-v2.jpg,1,12.658670655625434,68.0,0.0262671660424469,0.0509542471793544,8.732877854264103,Images,54655
43973,54756,elife-54756-fig4-v1.jpg,1,10.090176364181804,35.0,0.0118978102189781,0.0142401706372796,15.5,Images,54756
43975,54756,elife-54756-fig6-v1.jpg,1,10.662630473394383,70.0,0.1110110584518167,0.0354554087003988,16.76305461424021,Images,54756
44067,54868,elife-54868-fig7-v2.jpg,1,10.490543742031903,22.0,0.0334623655913978,0.007327518744539,6.082762530298219,Images,54868
44082,54875,elife-54875-fig1-v1.jpg,1,10.57076004285221,47.0,0.0775041876046901,0.0847995306516474,26.83281572999748,Images,54875
44217,55002,elife-55002-fig1-v2.jpg,1,9.752013936975716,28.0,0.0152927927927927,0.0192375752466008,6.4031242374328485,Images,55002
44323,55119,elife-55119-fig1-v2.jpg,1,10.944411444634929,18.0,0.0089240506329113,0.0512053492034954,6.733551962699517,Images,55119
44329,55119,elife-55119-fig7-v2.jpg,1,10.821396655741744,101.0,0.0403514265831593,0.0716672619619895,36.89173349139343,Images,55119
44363,55155,elife-55155-fig4-v2.jpg,1,10.16237508762602,101.0,0.0166089466089466,0.0924137585156429,28.844410203711917,Images,55155
44424,55199,elife-55199-fig5-v1.jpg,1,10.971015392315843,35.0,0.0307843137254901,0.0410532126448611,12.529964086141668,Images,55199
44560,55316,elife-55316-fig4-v1.jpg,1,18.83899003980285,2.0,0.0005911949685534591,0.0727512174756791,30.4138126514911,Images,55316
44564,55319,elife-55319-fig4-v2.jpg,1,10.473220266300991,152.0,0.0173742138364779,0.1364577893783982,5.5,Images,55319
44976,55619,elife-55619-fig4-v1.jpg,1,11.405860952994791,25.0,0.0144976525821596,0.069734192321148,29.27456233660889,Images,55619
44990,55650,elife-55650-fig3-v2.jpg,1,6.946101333792137,7.0,0.0054149281409364,0.0911804541997259,17.4928556845359,Images,55650
45236,55865,elife-55865-fig3-v2.jpg,1,10.214767697387003,28.0,0.074500805152979,0.0226548051854599,38.01315561749642,Images,55865
45239,55865,elife-55865-fig7-v2.jpg,1,11.080781878143334,38.0,0.0134825870646766,0.012633649147032,9.219544457292889,Images,55865
45347,55979,elife-55979-fig11-v3.jpg,1,10.22444340891984,32.0,0.0153947368421052,0.075378099420855,7.413437828395944,Images,55979
45372,55994,elife-55994-fig7-v1.jpg,1,11.319782326213906,13.0,0.0250057273768613,0.0670083499127494,27.16615541441225,Images,55994
45386,56020,elife-56020-fig1-v2.jpg,1,10.08653493603913,61.0,0.0204723885562208,0.0546802691366366,20.12461179749811,Images,56020
45460,56077,elife-56077-fig8-v1.jpg,1,10.215177561516937,18.0,0.00375,0.0155701347537327,9.486832980505138,Images,56077
45500,56096,elife-56096-fig3-v3.jpg,1,12.055710547132026,45.0,0.142753164556962,0.0366289091468409,5.0990195135927845,Images,56096
45516,56110,elife-56110-fig8-v2.jpg,1,10.602543318039071,8.0,0.0085006435006435,0.0354546840003635,23.685288045210665,Images,56110
45731,56371,elife-56371-fig7-v2.jpg,1,10.86614399548913,65.0,0.0204088050314465,0.0370181008812285,3.9240959812916367,Images,56371
45814,56474,elife-56474-fig1-v1.jpg,1,11.043444199302618,129.0,0.0233671742808798,0.043839871803224,5.0,Images,56474
45824,56491,elife-56491-fig1-v2.jpg,1,14.062228665949918,106.0,0.0966892655367231,0.0540997944375774,8.48528137423857,Images,56491
45874,56523,elife-56523-fig6-v2.jpg,1,7.073588751453917,2.0,0.0007054673721340388,0.0440478286552886,55.3027834196745,Images,56523
45962,56605,elife-56605-fig10-v2.jpg,1,9.326559657820352,105.0,0.0744107744107744,0.125898591083054,7.28538328578604,Images,56605
46071,56664,elife-56664-fig3-v1.jpg,1,10.495232152686135,95.0,0.1616894977168949,0.1424200223808489,23.323807579381203,Images,56664
46133,56725,elife-56725-fig3-v2.jpg,1,10.60835635330499,52.0,0.0756830601092896,0.0829402058191298,10.816653826391969,Images,56725
46160,56755,elife-56755-fig4-v2.jpg,1,9.547159550112202,47.0,0.021849912739965,0.0710651518801279,12.989862426483477,Images,56755
46200,56811,elife-56811-fig5-v1.jpg,1,10.323757156589531,46.0,0.0052065321805955,0.0289734195969049,4.41547594742265,Images,56811
46247,56860,elife-56860-fig3-v1.jpg,0,,,,,,Images,56860
46250,56862,elife-56862-fig3-v2.jpg,1,10.456986086188811,153.0,0.1355316091954023,0.1745865450799308,20.615528128088304,Images,56862
46258,56882,elife-56882-fig1-v2.jpg,1,5.150703538249736,4.0,0.00034505862646566166,0.0237345714947286,62.07253821135398,Images,56882
46283,56893,elife-56893-fig7-v2.jpg,1,9.995053281068996,14.0,0.0024304372515616,0.0066879434531113,27.892651361962702,Images,56893
46384,56942,elife-56942-fig1-v2.jpg,1,10.97231199037694,98.0,0.0714040404040404,0.0582072748230736,17.27612834360402,Images,56942
46396,56945,elife-56945-fig6-v1.jpg,1,10.42095587085048,89.0,0.0204552129221732,0.0619745923871357,11.88553556392218,Images,56945
46515,57051,elife-57051-fig3-v1.jpg,1,10.109645137950356,47.0,0.036637037037037,0.0626534440181892,7.211102550927978,Images,57051
46600,57149,elife-57149-fig8-v2.jpg,1,10.536786385617626,76.0,0.0580743982494529,0.0610341246807507,10.800735254367725,Images,57149
46619,57155,elife-57155-fig1-v2.jpg,1,11.942067261358222,188.0,0.2441025641025641,0.0752898545946177,6.5,Images,57155
46643,57183,elife-57183-fig5-v3.jpg,1,9.998511782781971,33.0,0.0286104417670682,0.0112327776522042,27.073972741361768,Images,57183
46683,57245,elife-57245-fig1-v3.jpg,1,9.101060893304677,4.0,0.0037407407407407,0.0164763838599486,20.09975124224178,Images,57245
46932,57445,elife-57445-fig4-v2.jpg,1,9.068339092706498,23.0,0.0195498392282958,0.031961715325957,36.55755815623648,Images,57445
46982,57502,elife-57502-fig5-v2.jpg,1,10.664980611862932,158.0,0.0275798212005108,0.035621650460639,14.0,Images,57502
46995,57519,elife-57519-fig4-v3.jpg,1,11.43125893074656,43.0,0.0093042071197411,0.0776181329708512,17.85088270810892,Images,57519
47078,57617,elife-57617-fig4-v2.jpg,1,10.675635733131545,111.0,0.102930056710775,0.1219649798719901,32.22575768470172,Images,57617
47138,57659,elife-57659-fig1-v1.jpg,1,10.006820067108224,21.0,0.0433,0.0545731627751469,30.0,Images,57659
47154,57679,elife-57679-fig2-v2.jpg,1,11.68188053816502,74.0,0.0107274180655475,0.0345586463699198,19.768478165992327,Images,57679
47186,57681,elife-57681-fig3-v5.jpg,1,9.728686139311856,39.0,0.0301659125188536,0.0597305365232397,15.0,Images,57681
47234,57732,elife-57732-fig4-v1.jpg,1,10.669386410331262,138.0,0.0496927803379416,0.0337012846560854,11.47213595499958,Images,57732
47294,57831,elife-57831-fig1-v3.jpg,1,20.97897786626003,79.0,0.0064113475177304,0.0319020091890059,3.0,Images,57831
47471,58026,elife-58026-fig1-v1.jpg,1,16.461114003624484,65.0,0.0754463276836158,0.0752326301077891,12.806248474865695,Images,58026
47476,58026,elife-58026-fig6-v1.jpg,1,7.923725330944037,6.0,0.0019088319088319,0.1002187816569128,80.4918104565549,Images,58026
47514,58042,elife-58042-fig1-v2.jpg,1,12.15000640579159,28.0,0.0103316749585406,0.0565423583611345,7.280109889280518,Images,58042
47520,58046,elife-58046-fig7-v2.jpg,1,11.083836012867032,159.0,0.0452849002849002,0.0471210471255275,2.0,Images,58046
47533,58061,elife-58061-fig4-v2.jpg,1,9.96806297479398,47.0,0.0430939226519337,0.0287818584076437,25.406537685154127,Images,58061
47560,58077,elife-58077-fig1-v1.jpg,1,6.201929939756346,4.0,0.0055683269476372,0.0337915334898758,17.69180601295413,Images,58077
47575,58097,elife-58097-fig6-v2.jpg,1,10.337204995446587,151.0,0.0538655462184873,0.0477077692044866,7.76316057025792,Images,58097
47604,58114,elife-58114-fig6-v3.jpg,1,10.197037137746328,54.0,0.08732741617357,0.0646658415741079,33.301651610693426,Images,58114
47751,58281,elife-58281-fig7-v1.jpg,1,9.866854934250988,90.0,0.0474149659863945,0.0498492925370043,18.027756377319943,Images,58281
47775,58313,elife-58313-fig1-v2.jpg,1,10.900998497592465,13.0,0.0273116438356164,0.0409386725710708,29.34153474870948,Images,58313
47809,58331,elife-58331-fig8-v2.jpg,1,11.783285959528966,17.0,0.0031245166279969,0.0864523997414748,7.0,Images,58331
47814,58341,elife-58341-fig5-v2.jpg,1,6.6108033436139575,3.0,0.0006306306306306306,0.0165921430958002,1.0,Images,58341
47940,58509,elife-58509-fig2-v2.jpg,1,6.821551757643711,3.0,0.0061063218390804,0.0655503514115988,24.08318915758459,Images,58509
47945,58509,elife-58509-fig7-v2.jpg,1,5.116980217394282,1.0,0.0005572139303482587,0.072719827074598,62.81630551132051,Images,58509
47996,58537,elife-58537-fig1-v2.jpg,1,9.92889846158142,21.0,0.0017554240631163,0.019836575444698,6.0,Images,58537
48256,58749,elife-58749-fig9-v2.jpg,1,10.485171379853645,71.0,0.0385154639175257,0.0262723224605017,18.788294228055936,Images,58749
48269,58764,elife-58764-fig2-v2.jpg,1,9.443367055882746,11.0,0.0125672043010752,0.0343432416754091,36.76955262170047,Images,58764
48277,58768,elife-58768-fig1-v2.jpg,1,10.591995515009884,56.0,0.0187514723203769,0.0218377751585859,9.219544457292889,Images,58768
48321,58795,elife-58795-fig2-v2.jpg,1,10.188561746522623,57.0,0.0368356374807987,0.0190547021328254,10.0,Images,58795
48371,58828,elife-58828-fig7-v2.jpg,1,10.072863658956852,19.0,0.0057287157287157,0.0148980775364167,12.5064020452997,Images,58828
48380,58838,elife-58838-fig4-v2.jpg,1,8.99963787628844,2.0,0.00023102310231023105,0.0128311338890532,137.71810163996628,Images,58838
48410,58901,elife-58901-fig2-v1.jpg,1,11.208426718634104,85.0,0.0892452830188679,0.0502635024527785,15.0,Images,58901
48584,59079,elife-59079-fig3-v2.jpg,1,11.869371263833994,75.0,0.1523083548664944,0.0568138208391403,24.08318915758459,Images,59079
48661,59166,elife-59166-fig3-v2.jpg,1,5.026911513238061,1.0,0.0005007473841554559,0.0412920277667434,15.297058540778355,Images,59166
48718,59258,elife-59258-fig2-v1.jpg,1,12.86344742527818,59.0,0.084673202614379,0.012683034978725,19.697715603592208,Images,59258
48852,59390,elife-59390-fig6-v1.jpg,1,10.909186275557532,186.0,0.2691170634920635,0.1130351581294182,18.601075237738275,Images,59390
48853,59390,elife-59390-fig7-v1.jpg,1,5.446826065919901,1.0,0.0004224757076468103,0.0750047678736949,45.39726388515109,Images,59390
48899,59430,elife-59430-fig8-v2.jpg,1,12.435472971589018,64.0,0.0598843322818086,0.0374149379820575,25.39665942465548,Images,59430
48934,59465,elife-59465-fig1-v2.jpg,1,10.66919888979804,137.0,0.1137645107794361,0.0669923320007594,17.72004514666935,Images,59465
49207,59686,elife-59686-fig3-v3.jpg,1,11.061228225953023,148.0,0.0464027777777777,0.0303045791371775,8.602325267042627,Images,59686
49298,59784,elife-59784-fig2-v2.jpg,1,8.348604076670904,5.0,0.0099786324786324,0.0075681742222522,24.04163056034261,Images,59784
49310,59791,elife-59791-fig5-v3.jpg,1,10.664316173015528,78.0,0.0441093865484109,0.0971842165911218,36.345563690772494,Images,59791
49320,59798,elife-59798-fig1-v1.jpg,1,10.035804732999663,49.0,0.0187360594795539,0.0938976326065129,13.601470508735444,Images,59798
49342,59809,elife-59809-fig4-v1.jpg,1,10.67831526845105,153.0,0.0546491228070175,0.0506150711996727,2.0,Images,59809
49413,59885,elife-59885-fig6-v2.jpg,1,12.03147576023756,198.0,0.2939162929745889,0.2315291646560853,5.0,Images,59885
49446,59929,elife-59929-fig5-v2.jpg,1,5.613255157187915,2.0,0.0009382284382284384,0.0581483583985203,50.68516535130214,Images,59929
49466,59980,elife-59980-fig1-v2.jpg,1,7.91539824363469,8.0,0.0065892758430071,0.0201940558006293,12.90102853931971,Images,59980
49470,59980,elife-59980-fig5-v2.jpg,1,10.871843799176798,60.0,0.0510996563573883,0.0534483464057002,20.322267392843862,Images,59980
49474,59988,elife-59988-fig4-v1.jpg,1,10.395514891607062,37.0,0.0130839895013123,0.0268817281339261,8.94427190999916,Images,59988
49545,60005,elife-60005-fig2-v1.jpg,1,10.687236063984097,65.0,0.0555488215488215,0.0440839632827461,22.0,Images,60005
49587,60058,elife-60058-fig3-v1.jpg,1,11.79627110106122,172.0,0.057863436123348,0.0771360411145966,9.13014838774206,Images,60058
49667,60125,elife-60125-fig3-v2.jpg,1,10.707039831852237,130.0,0.0960061443932411,0.0624975188146111,7.810249675906654,Images,60125
49992,60474,elife-60474-fig6-v2.jpg,1,10.778587142438871,68.0,0.0336890645586297,0.0691239249242708,14.5393695754352,Images,60474
50023,60482,elife-60482-fig7-v2.jpg,1,9.676726563099278,30.0,0.0204647006255585,0.0503719727383626,29.56318137447965,Images,60482
50064,60533,elife-60533-fig7-v2.jpg,1,13.827397418545582,40.0,0.0688492063492063,0.1073620654336408,14.933034373659254,Images,60533
50081,60552,elife-60552-fig2-v2.jpg,1,10.108342645641471,58.0,0.0542512077294686,0.0931570892728367,29.053492483207727,Images,60552
50082,60552,elife-60552-fig3-v2.jpg,1,12.03182991944396,11.0,0.0092087155963302,0.1548258137934269,40.79215610874227,Images,60552
50152,60595,elife-60595-fig6-v1.jpg,1,7.608129036167601,3.0,0.0128629032258064,0.0607075408263089,23.194827009486403,Images,60595
50252,60673,elife-60673-fig4-v2.jpg,1,11.25670968462348,68.0,0.0331050228310502,0.048071820565649,18.601075237738275,Images,60673
50352,60742,elife-60742-fig9-v2.jpg,1,10.874173989930563,83.0,0.0556848306332842,0.0760952173833182,20.0,Images,60742
50381,60751,elife-60751-fig6-v2.jpg,1,12.007186289630992,80.0,0.0428032128514056,0.0844537729903199,26.80457608196259,Images,60751
50516,60917,elife-60917-fig2-v2.jpg,1,11.711554908163132,34.0,0.0297349397590361,0.0745199078054867,22.0,Images,60917
50530,60920,elife-60920-fig4-v3.jpg,1,10.468891558873102,51.0,0.0122417153996101,0.0963200994207992,18.439088914585778,Images,60920
50566,60985,elife-60985-fig4-v1.jpg,1,11.109545485981355,184.0,0.2446363636363636,0.0834635493677553,8.910934862167757,Images,60985
50629,61050,elife-61050-fig10-v1.jpg,1,8.580379827709757,14.0,0.0040963855421686,0.1055193654492271,12.041522986797286,Images,61050
50636,61050,elife-61050-fig8-v1.jpg,1,10.620441017678814,168.0,0.0989242424242424,0.0337413868185532,13.92838827718412,Images,61050
50692,61083,elife-61083-fig3-v2.jpg,1,10.366603050763697,195.0,0.1112009803921568,0.0515854614469979,3.1622776601683795,Images,61083
50740,61135,elife-61135-fig1-v2.jpg,1,11.0881230912562,78.0,0.0512177502579979,0.0386011866098627,16.776472678623424,Images,61135
50884,61302,elife-61302-fig8-v2.jpg,1,10.90300840426165,364.0,0.080461922596754,0.0438339789298145,11.04138126514911,Images,61302
50917,61317,elife-61317-fig5-v3.jpg,1,10.557815907321109,36.0,0.0164386937769562,0.0446397649048443,20.748070572954703,Images,61317
50997,61406,elife-61406-fig6-v1.jpg,1,9.92604377833625,38.0,0.0489908256880733,0.0353434492078821,22.84731931759173,Images,61406
51021,61413,elife-61413-fig8-v1.jpg,1,10.655320560507246,82.0,0.0834529147982062,0.1023714858545001,8.602325267042627,Images,61413
51044,61453,elife-61453-fig5-v2.jpg,1,10.950536830321791,54.0,0.0334525837592277,0.0523346250915303,25.019992006393608,Images,61453
51187,61590,elife-61590-fig4-v1.jpg,1,10.931456228698568,53.0,0.0901358024691358,0.0402613421490295,17.26267650163207,Images,61590
51346,61722,elife-61722-fig2-v1.jpg,1,8.657814345978318,18.0,0.0434672021419009,0.0230372647779514,26.82931668593933,Images,61722
51404,61797,elife-61797-fig7-v2.jpg,1,5.1810970314117455,2.0,0.0008396946564885496,0.0400918934231326,27.331000726481427,Images,61797
51481,61886,elife-61886-fig12-v2.jpg,0,,,,,,Images,61886
51508,61921,elife-61921-fig2-v2.jpg,1,10.688719186120036,47.0,0.0493309859154929,0.0441433806055574,14.142135623730953,Images,61921
51551,61973,elife-61973-fig1-v1.jpg,1,10.996171871229174,89.0,0.1071493212669683,0.0670081465781717,11.180339887498947,Images,61973
51556,61973,elife-61973-fig6-v1.jpg,1,10.852211741629734,69.0,0.0709150326797385,0.0764847815766797,18.411932612718005,Images,61973
51665,62084,elife-62084-fig5-v2.jpg,1,10.673618511782765,41.0,0.0062902426944031,0.0731434027127566,47.75568414270225,Images,62084
51699,62117,elife-62117-fig3-v2.jpg,1,11.178948018687542,86.0,0.119298245614035,0.088742359045852,25.85496013218244,Images,62117
51717,62123,elife-62123-fig4-v2.jpg,1,11.11607078434932,61.0,0.021594982078853,0.0228180748268929,7.071067811865476,Images,62123
51719,62123,elife-62123-fig6-v2.jpg,1,9.52445295227406,21.0,0.033639846743295,0.0324242993713198,9.559519696952275,Images,62123
51747,62161,elife-62161-fig4-v2.jpg,1,8.735222522216961,6.0,0.0119596541786743,0.0703608587857539,30.339652276167108,Images,62161
51773,62183,elife-62183-fig1-v2.jpg,1,11.146260527787646,169.0,0.1205535499398315,0.0834311854795967,14.317821063276352,Images,62183
51852,62236,elife-62236-fig1-v1.jpg,1,8.595159485180742,4.0,0.0034952766531713,0.0628463614702413,18.867962264113206,Images,62236
